FILENAME,url,URLLength,Domain,DomainLength,IsDomainIP,tld,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,For Visual
8057645.txt,http://www.kueronekayaeotn.co.jp.kuerocekayacaoto.drzfwu.top/ai/?authenticated=true&amp;amp;openid/gp/signin/x&amp;amp;i=a&amp;amp;oauth=m&amp;amp;i?ie=utf8&amp;amp;ref_=rhf_custrec_signin5e1ca83cb9ab83dab9223e9a842dcc45a8303438,228,www.kueronekayaeotn.co.jp.kuerocekayacaoto.drzfwu.top,53,0,top,6.969839077,0.377777778,0.0002752,0.048913308,3,5,0,0,0,157,0.689,25,0.11,5,2,0,28,0.154,0,475,779,1,kueronekayaeotncojpkuerocekayacaotodrzfwuai?authenticated=true&amp;amp;openidgpsigninx&amp;amp;i=a&amp;amp;oauth=m&amp;amp;i?ie=utf8&amp;amp;ref_=rhf_custrec_signin5e1ca83cb9ab83dab9223e9a842dcc45a8303438,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
8028480.txt,https://13226babdb.nxcli.io/opt/stan/login.html,46,13226babdb.nxcli.io,19,0,io,18.54043393,0.6875,0.0129268,0.045670192,2,1,0,0,0,27,0.587,5,0.109,0,0,0,6,0.13,1,228,1116,1,13226babdbnxclioptstanloginhtm,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,17,1,0,0,0,0,0,Valuable
8117840.txt,https://cs-homeonlineucsacsupdmber.work.gd/us-en/login,54,cs-homeonlineucsacsupdmber.work.gd,34,0,gd,24.37356715,0.774193548,0.0000502,0.057281556,2,1,0,0,0,40,0.741,0,0,0,0,0,6,0.111,1,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8002953.txt,https://cajatrujlllo.com/trujillo/clientehbpj/wflogin,52,cajatrujlllo.com,16,0,com,34.26945786,1,0.5229071,0.05201751,3,0,0,0,0,40,0.769,0,0,0,0,0,4,0.077,1,15,155,1,cajatrujlllotrujilloclientehbpjwflogi,0,97.36842105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8020157.txt,https://areabper-webclient-sistema-campaign.cfolks.pl/application/mobile/public/webapp/digital-login/area-riservata.php,118,areabper-webclient-sistema-campaign.cfolks.pl,45,0,pl,10.9531346,0.238095238,0.0069695,0.057028516,2,1,0,0,0,96,0.814,0,0,0,0,0,14,0.119,1,15,155,1,areabper-webclient-sistema-campaigncfolksapicationmobilepublicwebappdigital-loginarea-riservataph,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8047195.txt,https://verification-for-your-account.com/,42,verification-for-your-account.com,33,0,com,55.22605737,0.448275862,0.5229071,0.063332733,3,0,0,0,0,29,0.69,0,0,0,0,0,5,0.119,1,11,85,1,verification-for-your-account,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8100220.txt,http://43.159.37.67/v3/signin/identifier?dsh=s-838793358%3a1680350435802279&amp%3bcontinue=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bxrealip=35.203.245.120&ifkv=aqmjq7t7xojk6l_vokfbpmzek0o9kpp3txonalipk5px5-cnsp7brdzcmwxeybfvtmwbsjld1oq6hw&passive=1209600&xrealip=107.21.207.171&flowname=weblitesignin&flowentry=servicelogin,383,43.159.37.67,12,1,67,1.871086963,0.444444444,0,0.036212827,2,2,0,0,0,236,0.616,89,0.232,9,1,14,27,0.133,1,125,53720,1,4315937v3signinidentifier?dsh=s-838793358%3a1680350435802279&amp%3bcontinue=https%3a%2f%2faccountsgooglecom%2f%3f&amp%3bfollowup=https%3a%2f%2faccountsgooglecom%2f%3f&amp%3bxrealip=35203245120&ifkv=aqmjq7t7xojk6l_vokfbpmzek0o9kpp3txonalipk5px5-cnsp7brdzcmwxeybfvtmwbsjld1oq6hw&passive=1209600&xrealip=10721207171&flowname=weblitesignin&flowentry=servicelogin,0,0,0,0,1,1,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,2,0,5,0,Valuable
mw63172.txt,http://www.adobeupdatetechnology.com,35,www.adobeupdatetechnology.com,29,0,com,59.26153846,1,0.5229071,0.060999841,3,1,0,0,0,23,0.657,0,0,0,0,0,1,0.029,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8069130.txt,http://alter-ed.com.ng/wells_fargo/login.php?id=signincbf51f6ff591b78bb95e7c763,79,alter-ed.com.ng,15,0,ng,15.62182902,0.5,0.0003306,0.038913884,2,1,0,0,0,49,0.62,14,0.177,1,1,0,7,0.114,0,494,451,1,alter-edcomwells_fargologinphp?id=signincbf51f6ff591b78bb95e7c763,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,14,20,4,0,8,0,0,Valuable
8007316.txt,https://securebtbusiness-c90af4.webflow.io/,42,securebtbusiness-c90af4.webflow.io,34,0,io,45.03401361,0.612903226,0.0129268,0.049789006,2,1,0,0,0,28,0.667,3,0.071,0,0,0,3,0.071,1,30,134,1,securebtbusiness-c90af4webflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,Valuable
oph10763.txt,https://xiaoshijie.cf/ionos/app/auth.php,40,xiaoshijie.cf,13,0,cf,29.18442235,1,0.0001858,0.052532055,2,0,0,0,0,27,0.675,0,0,0,0,0,5,0.125,1,229,3511,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,0,0,0,18,0,Valuable
8024917.txt,https://id-eposi.co.jp.yingtaotie.cn/all/ep_login.php,52,id-eposi.co.jp.yingtaotie.cn,28,0,cn,22.87063875,0.44,0.0033218,0.055552983,2,3,0,0,0,35,0.673,0,0,0,0,0,9,0.173,1,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8042609.txt,https://www.kuerennkayccato-co-jp.kuerennkayccato.trmaaw.top/ai/?authenticated=true&amp;openid/gp/signin/x&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signinb277f24dd47b6a481ed5e1060b505ee585018087,208,www.kuerennkayccato-co-jp.kuerennkayccato.trmaaw.top,52,0,top,6.177787597,0.363636364,0.0002752,0.046159068,3,3,0,0,0,137,0.659,29,0.139,5,2,0,23,0.144,1,474,780,1,kuerennkayccato-co-jpkuerennkayccatotrmaawai?authenticated=true&amp;openidgpsigninx&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signinb277f24dd47b6a481ed5e1060b505ee585018087,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
8022860.txt,https://clien.ersti-sk.de/login/,31,clien.ersti-sk.de,17,0,de,44.42344045,0.428571429,0.0326503,0.05985963,2,1,0,0,0,19,0.613,0,0,0,0,0,4,0.129,1,90,394,1,clienersti-sklogin,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0,Valuable
mw15126.txt,http://www.updateserver1.com,27,www.updateserver1.com,21,0,com,71.66474433,1,0.5229071,0.057359374,3,1,0,0,0,14,0.519,1,0.037,0,0,0,1,0.037,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8055752.txt,https://account-update-1817.formaloo.net/att,44,account-update-1817.formaloo.net,32,0,net,45.63730397,0.464285714,0.0384199,0.056678591,3,1,0,0,0,27,0.614,4,0.091,0,0,0,5,0.114,1,103,83,1,account-update-1817formalooatt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,7,0,Valuable
8109995.txt,https://discovermeot.com.au/__macosx/wp-content/citibank/login.php,66,discovermeot.com.au,19,0,au,29.97843568,0.8125,0.0100856,0.056997796,2,1,0,0,0,48,0.727,0,0,0,0,0,10,0.152,1,13,85,1,discovermeotcom__macosxwp-contentcitibankloginphp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Valuable
oph01623.txt,https://verify-facebook.qcom.biz.id/,35,verify-facebook.qcom.biz.id,27,0,id,44.87556339,0.375,0.0014653,0.051269973,2,2,0,0,0,23,0.657,0,0,0,0,0,4,0.114,1,57,128,1,verify-facebookqcombiz,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,Valuable
8062949.txt,http://www.kueronekayaeatn-co-jp.kueroaakayacoto.kytuvh.top/ai/?authenticated=true&amp;amp;amp;amp;amp;openid/gp/signin/x&amp;amp;amp;amp;i=a&amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;ref_=rhf_custrec_signinad791ef6c33b29b37e30eaab7ef39080b7822e76,271,www.kueronekayaeatn-co-jp.kueroaakayacoto.kytuvh.top,52,0,top,5.422838876,0.363636364,0.0002752,0.049324665,3,3,0,0,0,189,0.697,25,0.092,5,2,0,39,0.17,0,474,780,1,kueronekayaeatn-co-jpkueroaakayacotokytuvhai?authenticated=true&amp;amp;amp;amp;amp;openidgpsigninx&amp;amp;amp;amp;i=a&amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;ref_=rhf_custrec_signinad791ef6c33b29b37e30eaab7ef39080b7822e76,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
8114088.txt,https://christ-roi.me/mic/ymail/login.htm,41,christ-roi.me,13,0,me,37.71403878,0.7,0.0036375,0.059536748,2,0,0,0,0,27,0.659,0,0,0,0,0,6,0.146,1,9,97,1,christ-roimicymailloginhtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
7973741.txt,http://chmsgroup-access.ga/secure/document/authentication/,57,chmsgroup-access.ga,19,0,ga,24.21333333,0.625,0.0002256,0.062094297,2,0,0,0,0,45,0.789,0,0,0,0,0,5,0.088,0,157,183,1,chmsgroup-accesssecuredocumentauthentication,0,100,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,0,0,1,0,Valuable
7982602.txt,https://determined-clarke.34-134-130-193.plesk.page/login/,57,determined-clarke.34-134-130-193.plesk.page,43,0,page,27.24364848,0.368421053,0.0001446,0.042846415,4,2,0,0,0,30,0.526,11,0.193,0,0,0,8,0.14,1,255,26257,1,determined-clarke34-134-130-193plesklogin,0,0,1,0,1,0,0,0,0,3,0,0,1,1,1,0,1,0,0,4,1,3,2,2,3,0,Valuable
8091330.txt,http://claim-order034921931.mysmarthr.co.zw/login.html,54,claim-order034921931.mysmarthr.co.zw,36,0,zw,25.94311151,0.575757576,0.0000464,0.044573693,2,2,0,0,0,32,0.593,9,0.167,0,0,0,6,0.111,0,75,12898,1,claim-order034921931mysmarthrcologinhtml,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,8,0,Valuable
8027734.txt,https://pcrcpbpagesadministrationpbloginpageaspxgrupopromerica.grupoapromerica.repl.co,85,pcrcpbpagesadministrationpbloginpageaspxgrupopromerica.grupoapromerica.repl.co,78,0,co,20.81325577,0.733333333,0.0059772,0.058060221,2,2,0,0,0,74,0.871,0,0,0,0,0,3,0.035,1,198,869,1,prpbpagesadministrationpbloginpageaspxgrupopromeriagrupoapromeriarepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Valuable
8007730.txt,https://authantconsole.firebaseapp.com/,38,authantconsole.firebaseapp.com,30,0,com,63.63163371,0.576923077,0.5229071,0.062755532,3,1,0,0,0,28,0.737,0,0,0,0,0,2,0.053,1,108,8125,1,authantconsolefirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Valuable
8132422.txt,https://mobile-tan-update.com.de/,33,mobile-tan-update.com.de,24,0,de,58.83333333,0.333333333,0.0326503,0.06232324,2,1,0,0,0,20,0.606,0,0,0,0,0,5,0.152,1,95,394,1,mobile-tan-updatecom,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,Valuable
8127139.txt,https://bafybeiafnxcdz2y3le3pfxwq32lsmza2pv6lhbvrkdnpsr3oordnw5nory.ipfs.dweb.link/updates2.html,96,bafybeiafnxcdz2y3le3pfxwq32lsmza2pv6lhbvrkdnpsr3oordnw5nory.ipfs.dweb.link,74,0,link,8.10573173,0.246376812,0.0003306,0.037666952,4,2,0,0,0,73,0.76,10,0.104,0,0,0,5,0.052,1,6,888841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8009673.txt,https://attyahooupdatecurrently.square.site/,43,attyahooupdatecurrently.square.site,35,0,site,46.40890891,0.8,0.0017656,0.057623413,4,1,0,0,0,33,0.767,0,0,0,0,0,2,0.047,1,68,80,1,attyahooupdatecurrentlysquare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
oph04700.txt,https://www.secured1-chaase.duckdns.org/chase/92de61f44eb9a8ed929ae72d4bd3c6a4/disabled.php?error=,97,www.secured1-chaase.duckdns.org,31,0,org,15.36027551,0.391304348,0.0799628,0.044063773,3,2,0,0,0,59,0.608,18,0.186,0,1,0,7,0.082,1,11,107,1,secured1-chaaseduckdnschase92de61f44eb9a8ed929ae72d4bd3c6a4disabledphp?error,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8118350.txt,https://4496d24dde53805716fc09b79cce4ace.ssl-pl.co.pl/gtlk/fplt/99e914e82d99719ef4899d8498651935/login/,103,4496d24dde53805716fc09b79cce4ace.ssl-pl.co.pl,45,0,pl,6.485906936,0.285714286,0.0069695,0.025562336,2,2,0,0,0,41,0.398,45,0.437,0,0,0,9,0.087,1,95,394,1,4496d24dde53805716fc09b79cce4acessl-cogtlkft99e914e82d99719ef4899d8498651935login,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,Valuable
8043933.txt,https://4host-short-supporto-italia.cfolks.pl/bper-supporto/mobile/public/webapp/digital-login/,95,4host-short-supporto-italia.cfolks.pl,37,0,pl,8.297744043,0.294117647,0.0069695,0.053640413,2,1,0,0,0,73,0.768,1,0.011,0,0,0,13,0.137,1,15,155,1,4host-short-supporto-italiacfolksbper-supportomobilepublicwebappdigital-login,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw3530.txt,http://www.msonlineupdate.com,28,www.msonlineupdate.com,22,0,com,67.05653021,1,0.5229071,0.063679059,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8057137.txt,http://www.kuerenakaycoato.co.jp.kuercnnkayceata.fujehn.top/ai/?authenticated=true&amp;amp;openid/gp/signin/x&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signind1803405a02011696d31a9dfad0233002595e005,211,www.kuerenakaycoato.co.jp.kuercnnkayceata.fujehn.top,52,0,top,7.061641791,0.363636364,0.0002752,0.044988227,3,5,0,0,0,137,0.649,32,0.152,5,2,0,24,0.147,0,475,779,1,kuerenakaycoatocojpkuercnnkayceatafujehnai?authenticated=true&amp;amp;openidgpsigninx&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signind1803405a02011696d31a9dfad0233002595e005,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
8091374.txt,https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=5cvypqhtfnntmdmx7gocxsjhvrnjxnpmdfcqhbqlo62jdnortfuxufeq8qc6fqke9kbupmh9iehnssqut7x1diovliiwzyxcle&amp;auth=4b556835-a39a-40df-8583-b4a7be03d970,202,ebanking-ch3-ubs-a3ab0.web.app,30,0,app,7.284841845,0.384615385,0.001502,0.035161718,3,1,0,0,0,143,0.708,35,0.173,2,1,0,13,0.079,1,635,606,1,ebanking-ch3-ubs-a3ab0webloginhtml?session=5cvypqhtfnntmdmx7gocxsjhvrnjxnpmdfcqhbqlo62jdnortfuxufeq8qc6fqke9kbupmh9iehnssqut7x1diovliiwzyxcle&amp;auth=4b556835-a39a-40df-8583-b4a7be03d970,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2,9,0,0,29,0,Valuable
8099690.txt,https://login-ourtime.members-datings.workers.dev/,50,login-ourtime.members-datings.workers.dev,41,0,dev,35.4216105,0.216216216,0.0009613,0.058444999,3,2,0,0,0,36,0.72,0,0,0,0,0,6,0.12,1,6,320450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Valuable
8047611.txt,http://www.kueronekayacotn-co-jp.kuerocekayacoto.jurlvf.top/ai/?authenticated=true&amp;openid/gp/signin/x&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signin42f4305248e07a0472cd34d03c140467b5c6fc26,207,www.kueronekayacotn-co-jp.kuerocekayacoto.jurlvf.top,52,0,top,6.693514969,0.363636364,0.0002752,0.045560506,3,3,0,0,0,136,0.657,30,0.145,5,2,0,23,0.145,0,474,780,1,kueronekayacotn-co-jpkuerocekayacotojurlvfai?authenticated=true&amp;openidgpsigninx&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signin42f4305248e07a0472cd34d03c140467b5c6fc26,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
8094836.txt,http://us-robinhooodlogin.weebly.com,36,us-robinhooodlogin.weebly.com,29,0,com,35.19771072,0.64,0.5229071,0.059894632,3,1,0,0,0,26,0.722,0,0,0,0,0,3,0.083,0,129,368,1,us-robinhooodloginweebly,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,Valuable
8127136.txt,https://bafybeiafnxcdz2y3le3pfxwq32lsmza2pv6lhbvrkdnpsr3oordnw5nory.ipfs.cf-ipfs.com/updates2.html,98,bafybeiafnxcdz2y3le3pfxwq32lsmza2pv6lhbvrkdnpsr3oordnw5nory.ipfs.cf-ipfs.com,76,0,com,7.922941256,0.236111111,0.5229071,0.039004717,3,2,0,0,0,74,0.755,10,0.102,0,0,0,6,0.061,1,6,888841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
47236.txt,https://www.cleanenergyauthority.com,35,www.cleanenergyauthority.com,28,0,com,100,1,0.5229071,0.061308699,3,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,1839,36376,1,cleanenergyauthority,100,100,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,27,9,15,102,1,20,1,Valuable
mw5jan1059.txt,http://www.auth0sharefid0000000200000ff1ce009id31d2bb9c.auth0rizesharedo.workers.dev,83,www.auth0sharefid0000000200000ff1ce009id31d2bb9c.auth0rizesharedo.workers.dev,77,0,dev,11.37747336,0.362318841,0.0009613,0.035644464,3,3,0,0,0,46,0.554,23,0.277,0,0,0,3,0.036,0,2,95,0,0,1.449275362,1.449275362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
oph04692.txt,https://www.secured1-chaase.duckdns.org/chase/67f4abeb617a65661c013dc4436da16e/index1.php,89,www.secured1-chaase.duckdns.org,31,0,org,17.17200548,0.391304348,0.0799628,0.038316769,3,2,0,0,0,48,0.539,22,0.247,0,0,0,7,0.079,1,11,98,1,secured1-chaaseduckdnschase67f4abeb617a65661c013dc4436da16eindex1php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
