FILENAME,url,URLLength,Domain,DomainLength,IsDomainIP,tld,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,For Visual
8121859.txt,http://cp16575.tw1.ru/httpdocs/login/ologin.php,47,cp16575.tw1.ru,14,0,ru,25.25,0.727272727,0.0180132,0.042643346,2,1,0,0,0,28,0.596,6,0.128,0,0,0,6,0.128,0,9,55,1,cp16575tw1httpdocsloginologinphp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8038219.txt,https://attamailboxloginonlinesupport.brizy.site/,49,attamailboxloginonlinesupport.brizy.site,40,0,site,30.3902439,0.857142857,0.0017656,0.056476086,4,1,0,0,0,38,0.776,0,0,0,0,0,3,0.061,1,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
oph07899.txt,http://www.it-supportdesk.com/signin?t=eyjhbgcioijiuzi1nij9.eyj0cmfja2luz190b2tlbii6imfkzdu4mjazltywytatnddiny1imdm4lte1ndrlmta2ymiznyisimnlbgwioijodhrwczovl3fnymz3b3c2mgyuzxhly3v0zs1hcgkudxmtd2vzdc0ylmftyxpvbmf3cy5jb20vchjvzc9hcgkvcghpc2hpbmdjyw1wywlnbiisimnhbxbhawdux3rva2vuijoiodu2zmniytqtmzc5yy00njrklwexnmitzmi3mdmzmmyzntc5iiwidgvzdf90b2tlbii6zmfsc2usimv4dgvybmfsx3ryywluaw5nijpmywxzzswiawf0ijoxnjc4nzmwmzewlcjpc3mioijodhrwczovl2fwcc5waglzahrocmvhdc5jb20ilcjlehaioje2ody1mdyzmtb9.qo8dt3-vcg9iv47t-sk9t-rmsj66nc8_bl8c-ijdekg,528,www.it-supportdesk.com,22,0,com,2.523901833,0.857142857,0.5229071,0.035586248,3,1,0,0,0,438,0.83,67,0.127,1,1,0,10,0.023,0,63,537,1,it-supportdesksignin?t=eyjhbgcioijiuzi1nij9eyj0cmfja2luz190b2tlbii6imfkzdu4mjazltywytatnddiny1imdm4lte1ndrlmta2ymiznyisimnlbgwioijodhrwczovl3fnymz3b3c2mgyuzxhly3v0zs1hcgkudxmtd2vzdc0ylmftyxpvbmf3cy5jb20vchjvzc9hcgkvcghpc2hpbmdjyw1wywlnbiisimnhbxbhawdux3rva2vuijoiodu2zmniytqtmzc5yy00njrklwexnmitzmi3mdmzmmyzntc5iiwidgvzdf90b2tlbii6zmfsc2usimv4dgvybmfsx3ryywluaw5nijpmywxzzswiawf0ijoxnjc4nzmwmzewlcjpc3mioijodhrwczovl2fwcc5waglzahrocmvhdc5jb20ilcjlehaioje2ody1mdyzmtb9qo8dt3-vcg9iv47t-sk9t-rmsj66nc8_bl8c-ijdekg,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,Valuable
8014993.txt,http://appmylogin.dynamic-dns.net/it/a1b2c3/4b6a7be36616d8f291a9d5e175ce4233?,76,appmylogin.dynamic-dns.net,26,0,net,16.02529462,0.5,0.0384199,0.034566822,3,1,0,0,0,39,0.513,24,0.316,0,0,0,6,0.079,0,16,85,1,appmylogindynamic-dnsita1b2c34b6a7be36616d8f291a9d5e175ce4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8126431.txt,http://xicif88752.temp.swtest.ru/auth/login,43,xicif88752.temp.swtest.ru,25,0,ru,19.78228228,0.545454545,0.0180132,0.043759744,2,2,0,0,0,26,0.605,5,0.116,0,0,0,5,0.116,0,120,143897,1,xicif88752tempswtestauthlogin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,Valuable
8057288.txt,https://tonydsmtpp.com/login.php,32,tonydsmtpp.com,14,0,com,43.16666667,1,0.5229071,0.051718816,3,0,0,0,0,21,0.656,0,0,0,0,0,3,0.094,1,11,85,1,tonydsmtpploginphp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw17589.txt,http://www.offices-update.com,28,www.offices-update.com,22,0,com,65.93617839,0.571428571,0.5229071,0.060097015,3,1,0,0,0,15,0.536,0,0,0,0,0,2,0.071,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8001901.txt,https://v.ht/6b2a7?confirmation-account-pages=,45,v.ht,4,0,ht,29.27764756,1,0.0000247,0.054564001,2,0,0,0,0,29,0.644,3,0.067,0,1,0,4,0.111,1,66,240,1,v6b2a7?confirmation-account-pages,0,97.05882353,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Valuable
135207.txt,https://www.securemac.com,24,www.securemac.com,17,0,com,100,1,0.5229071,0.072069902,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,612,8228,1,securemac,100,100,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,1,1,28,6,7,222,0,230,1,Valuable
8057643.txt,http://www.kuerennkaycocto-co-jp.kuerceokayccata.uhbxru.top/ai/?authenticated=true&amp;amp;amp;amp;openid/gp/signin/x&amp;amp;amp;amp;i=a&amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;ref_=rhf_custrec_signin3053d2aa5920f6ec4abf73af1d7e1991746bb551,267,www.kuerennkaycocto-co-jp.kuerceokayccata.uhbxru.top,52,0,top,4.327523198,0.363636364,0.0002752,0.048329221,3,3,0,0,0,185,0.693,26,0.097,5,2,0,38,0.169,0,474,780,1,kuerennkaycocto-co-jpkuerceokayccatauhbxruai?authenticated=true&amp;amp;amp;amp;openidgpsigninx&amp;amp;amp;amp;i=a&amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;ref_=rhf_custrec_signin3053d2aa5920f6ec4abf73af1d7e1991746bb551,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
7968573.txt,https://www.amaczon-co-jp.amazccn.baicfp.top/ap/signin,53,www.amaczon-co-jp.amazccn.baicfp.top,36,0,top,26.84701788,0.285714286,0.0002752,0.057006361,3,3,0,0,0,34,0.642,0,0,0,0,0,7,0.132,1,13,73,1,amaczon-co-jpamazccnbaicfpapsigni,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
oph04885.txt,https://p3plvwcpnl500432.prod.phx3.secureserver.net/~x6azqsjpqp74/crons/de2/web/0f8ik0olo39tarnlri4u261s66r8nn/,111,p3plvwcpnl500432.prod.phx3.secureserver.net,43,0,net,32.68160491,0.487179487,0.0384199,0.037131839,3,3,0,0,0,68,0.613,24,0.216,0,0,0,11,0.099,1,2,120,0,0,2.564102564,1.075268817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8007296.txt,https://3vlocksmith.com/bsbpi/bnll/fa3b579cbdaeb99d8cec181bfd1a57/prelogonprocessing/prelogon/login.html,103,3vlocksmith.com,15,0,com,10.59788445,1,0.5229071,0.046357925,3,0,0,0,0,73,0.709,14,0.136,0,0,0,8,0.078,1,170,358,1,3vlocksmithbsbpibnllfa3b579cbdaeb99d8cec181bfd1a57prelogonprocessingprelogonloginhtm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,Valuable
8116199.txt,https://sharepoint-rfq-microsoft-secureshare-c0m-user-authentication.infura-ipfs.io/ipfs/qmtqde8alvunsfr5u3maquwjtkibfnxgcf3qcafosbz1cn,135,sharepoint-rfq-microsoft-secureshare-c0m-user-authentication.infura-ipfs.io,75,0,io,15.15069905,0.222222222,0.0129268,0.0493232,2,1,0,0,0,110,0.815,6,0.044,0,0,0,11,0.081,1,3,143,0,0,1.388888889,0.819672131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8064565.txt,http://account-info-online.162-213-250-204.cprapid.com/checkclient.php?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,118,account-info-online.162-213-250-204.cprapid.com,47,0,com,14.58862337,0.255813953,0.5229071,0.041054978,3,2,0,0,0,68,0.576,29,0.246,1,1,0,12,0.119,0,212,4070,1,account-info-online162-213-250-204cprapidcheckclientphp?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,Valuable
mw128966.txt,http://www.edgeupdatem.services,30,www.edgeupdatem.services,24,0,services,49.86111111,1,0.0000457,0.058673715,8,1,0,0,0,18,0.6,0,0,0,0,0,1,0.033,0,104,411,1,edgeupdatem,100,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,Valuable
oph12512.txt,https://www.attemplate.com/nam/be0f980b-dd99-4b19-bd7b-bc71a09b026c/6dbe5afc-984d-47e5-94da-b6159f12d608/960087ee-26b1-407c-b070-7e84537781b7/login?id=curnrhbndfdkvkxatuo5ns90m3vgrnbuc2o3dy9iqwjqounmuxe5ejrzdjjvnmrhmvg0alpnd3zzq1jfbdqrn0p1mhevrda1q1h5cnlzwfrrtgrlbgxkawlxy1zrqnpltmfqmem5a2o2us9uwxlzcmxldwvwznlsrk1hqnzym0f4cfhpmepzthvmze9ieuxkeu5nvkzuzefltk5svklvbmxjmejhqlzxmevknncyemjlu1jazdj4rkrkuxp2wwxlrkprmw5grdbyzeqzykdenzzrdmw0bxltsmxst1hgtldyu1vwrdg3sk1nbnjuvxdwejbsqwhnrvr4wcs2andjzjfvvzlibmdnelhnnwnlbm9vbtfjrhcwc0dovufptjg4mzdpy0fiunppamyyzwnvdnzbutd6sndpttnuexfadjvkz2cwefkzbgfwukjyqtlmc0r1de9rwfvqdys0ngdbv1ndenuyaww2n2q5k3bndkhqafjgdjq3mmfdvjjrsmg0y05qbwjxei9ite1psjdwzlnczkpgut09,695,www.attemplate.com,18,0,com,2.055651037,1,0.5229071,0.03045858,3,1,0,0,0,541,0.778,122,0.176,1,1,0,18,0.029,1,21,159051,1,attemplatenambe0f980b-dd99-4b19-bd7b-bc71a09b026c6dbe5afc-984d-47e5-94da-b6159f12d608960087ee-26b1-407c-b070-7e84537781b7login?id=curnrhbndfdkvkxatuo5ns90m3vgrnbuc2o3dy9iqwjqounmuxe5ejrzdjjvnmrhmvg0alpnd3zzq1jfbdqrn0p1mhevrda1q1h5cnlzwfrrtgrlbgxkawlxy1zrqnpltmfqmem5a2o2us9uwxlzcmxldwvwznlsrk1hqnzym0f4cfhpmepzthvmze9ieuxkeu5nvkzuzefltk5svklvbmxjmejhqlzxmevknncyemjlu1jazdj4rkrkuxp2wwxlrkprmw5grdbyzeqzykdenzzrdmw0bxltsmxst1hgtldyu1vwrdg3sk1nbnjuvxdwejbsqwhnrvr4wcs2andjzjfvvzlibmdnelhnnwnlbm9vbtfjrhcwc0dovufptjg4mzdpy0fiunppamyyzwnvdnzbutd6sndpttnuexfadjvkz2cwefkzbgfwukjyqtlmc0r1de9rwfvqdys0ngdbv1ndenuyaww2n2q5k3bndkhqafjgdjq3mmfdvjjrsmg0y05qbwjxei9ite1psjdwzlnczkpgut09,0,100,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,1,0,Valuable
8023343.txt,https://www-smbc-card-com.david-bentley.com/mem/login.php?inav=inavlnklog,72,www-smbc-card-com.david-bentley.com,35,0,com,21.92863547,0.258064516,0.5229071,0.053253119,3,1,0,0,0,53,0.736,0,0,1,1,0,9,0.153,1,107,2116,1,www-smbc-card-david-bentleymemloginphp?inav=inavlnklo,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,Valuable
8054279.txt,http://flixappgra.temp.swtest.ru/pac/n/login,44,flixappgra.temp.swtest.ru,25,0,ru,24.93944869,0.5,0.0180132,0.051811366,2,2,0,0,0,31,0.705,0,0,0,0,0,6,0.136,0,120,143897,1,flixappgratempswtestpacnlogin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,Valuable
8017181.txt,https://3vlocksmith.com/bancmps/login.html?cmd=login_submit&id=46359149aa882ee94404b53a3489e1ae46359149aa882ee94404b53a3489e1ae&session=46359149aa882ee94404b53a3489e1ae46359149aa882ee94404b53a3489e1ae,199,3vlocksmith.com,15,0,com,5.258089108,1,0.5229071,0.03181494,3,0,0,0,0,87,0.437,93,0.467,3,1,0,7,0.055,1,1012,208,1,3vlocksmithbancmpsloginhtml?cmd=login_submit&id=46359149aa882ee94404b53a3489e1ae46359149aa882ee94404b53a3489e1ae&session=46359149aa882ee94404b53a3489e1ae46359149aa882ee94404b53a3489e1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8135949.txt,http://cg98643.tw1.ru/8092df808ce4c52/login.php?particulier,59,cg98643.tw1.ru,14,0,ru,13.80624093,0.727272727,0.0180132,0.034290773,2,1,0,0,0,30,0.508,16,0.271,0,1,0,5,0.102,0,9,67,1,cg98643tw18092df808ce4c52loginphp?particulier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8112007.txt,https://undelivered-report.firebaseapp.com/authenticate,55,undelivered-report.firebaseapp.com,34,0,com,30.21352045,0.4,0.5229071,0.060415935,3,1,0,0,0,43,0.782,0,0,0,0,0,4,0.073,1,108,8125,1,undelivered-reportfirebaseappauthenticate,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Valuable
oph11760.txt,http://www.lojabambini.com.br/wp-includes/blocks/myeddativate/signin/b5cbbfacd945c99ffc8ec014a01919bb/_+_=_%5e=-_+.htm?ip=207.90.56.212,135,www.lojabambini.com.br,22,0,br,11.44224766,0.8,0.0094423,0.037512585,2,2,0,0,0,73,0.541,26,0.193,3,1,1,20,0.185,0,324,725,1,lojabambinicomwp-includesblocksmyeddativatesigninb5cbbfacd945c99ffc8ec014a01919bb_+_=_%5e=-_+htm?ip=2079056212,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,1,0,0,1,5,7,2,0,20,0,0,Valuable
7348041.txt,https://slowlinebag.jp/wp-content/cache/login/glycosine/urechitoxin_archicleistogamy.html,88,slowlinebag.jp,14,0,jp,13.81147282,1,0.0230451,0.056265952,2,0,0,0,0,71,0.807,0,0,0,0,0,9,0.102,1,7,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8016466.txt,https://jtdnkeuz.com/_ap/signin?_encoding=utf8&amp;openid.assoc_handle=jpflex&amp;openid.claimed_id=&amp;action=sign-in&amp;path=home&amp;ref_=nav_account&amp;signin=1&amp;useredirectonsuccess=1,193,jtdnkeuz.com,12,0,com,4.908535388,1,0.5229071,0.054629034,3,0,0,0,0,148,0.767,2,0.01,8,1,0,26,0.181,1,2,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
7930293.txt,https://pcb-paris.fr/telekom/ios/oauth2/index.php,48,pcb-paris.fr,12,0,fr,22.63108694,0.666666667,0.0141483,0.053124074,2,0,0,0,0,32,0.667,1,0.021,0,0,0,7,0.146,1,11,119,1,pcb-paristelekomiosoauth2indexph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8103288.txt,https://zimbraupdate036500.web.app/,35,zimbraupdate036500.web.app,26,0,app,34.25378041,0.863636364,0.001502,0.03631252,3,1,0,0,0,18,0.514,6,0.171,0,0,0,3,0.086,1,108,8125,1,zimbraupdate036500web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Valuable
8139216.txt,https://login-to--amzprime.web.app/,35,login-to--amzprime.web.app,26,0,app,45.71553802,0.454545455,0.001502,0.055058454,3,1,0,0,0,21,0.6,0,0,0,0,0,6,0.171,1,2,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8102599.txt,https://signin-curentlycomatandt.godaddysites.com/,50,signin-curentlycomatandt.godaddysites.com,41,0,com,45.53128807,0.486486486,0.5229071,0.058446972,3,1,0,0,0,38,0.76,0,0,0,0,0,4,0.08,1,30,115,1,signin-curentlyatandtgodaddysites,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,Valuable
8040486.txt,http://cm50562.tw1.ru/auth/number.php,37,cm50562.tw1.ru,14,0,ru,27.72845644,0.727272727,0.0180132,0.035772364,2,1,0,0,0,19,0.514,6,0.162,0,0,0,5,0.135,0,9,45,1,cm50562tw1authnumberphp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8013573.txt,https://baniqp0staleauthen-info.web.app/,39,baniqp0staleauthen-info.web.app,31,0,app,32.64828304,0.481481481,0.001502,0.05035346,3,1,0,0,0,27,0.692,1,0.026,0,0,0,3,0.077,1,108,8125,1,baniqp0staleauthen-infoweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Valuable
8093337.txt,https://gggggggggggggggggggggggggggggggggggg--brouloging.repl.co/,65,gggggggggggggggggggggggggggggggggggg--brouloging.repl.co,56,0,co,20.03110455,0.716981132,0.0059772,0.037567178,2,1,0,0,0,52,0.8,0,0,0,0,0,5,0.077,1,314,871,1,gggggggggggggggggggggggggggggggggggg--broulogingrepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Valuable
8130745.txt,http://janusc.com.au/classicfloors.com-2022.bonus//?login=do,60,janusc.com.au,13,0,au,21.32167768,0.7,0.0100856,0.05632823,2,1,0,0,0,39,0.65,4,0.067,1,1,0,8,0.167,0,56,223,1,janusccomclassicfloorscom-2022bonus?login=do,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,Valuable
8117042.txt,https://sparkasse-pushtan-update.com.de/,40,sparkasse-pushtan-update.com.de,31,0,de,49.31061394,0.357142857,0.0326503,0.056393081,2,1,0,0,0,27,0.675,0,0,0,0,0,5,0.125,1,95,394,1,sparkasse-pushtan-updatecom,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,Valuable
7809998.txt,https://micro-login-file-share-view.firebaseapp.com/,51,micro-login-file-share-view.firebaseapp.com,43,0,com,41.39338217,0.307692308,0.5229071,0.059510418,3,1,0,0,0,37,0.725,0,0,0,0,0,6,0.118,1,32,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
oph03781.txt,http://accessoffice.one/secureheremyservices.top/verify/,55,accessoffice.one,16,0,one,27.87875567,1,0.0002052,0.061654646,3,0,0,0,0,44,0.8,0,0,0,0,0,4,0.073,0,110,226,1,accessofficesecureheremyservicestopverify,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,2,0,Valuable
