FILENAME,url,URLLength,Domain,DomainLength,IsDomainIP,tld,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,For Visual
8117890.txt,https://servicioszonacmctrujillope.com/clientehbpj/(s(har44janr4orgjy1sdpcswbr))/wflogin.aspx,93,servicioszonacmctrujillope.com,30,0,com,15.56835922,1,0.5229071,0.050036321,3,0,0,0,0,72,0.774,4,0.043,0,0,0,9,0.097,1,9,101,1,servicioszonacmctrujillopeclientehbpj(s(har44janr4orgjy1sdpcswbr))wfloginaspx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8097296.txt,http://43.156.7.24/v3/signin/identifier?dsh=s403220985:1680120064588873&amp;ifkv=aqmjq7rlykgykwj34ikbqkllqofmmdkbdeqwrin6w7qzmdwlniwtkt5g6qstk10r95b_gxzsh11yya&amp;xrealip=107.178.200.235&amp;continue=https://accounts.google.com/?&amp;xrealip=107.21.207.171&amp;flowname=weblitesignin&amp;flowentry=servicelogin&amp;ifkv=aqmjq7stdcvpyrp9zp0i5nos9mqja-9shy--bwutk1xhei_tb1ce8wbdyutmrmh6ej6idvgoyz9jjg,399,43.156.7.24,11,1,24,1.569700915,0.5,0,0.034635011,2,2,0,0,0,257,0.644,82,0.206,8,2,0,35,0.113,1,2,1638,1,431567v3signinidentifier?dsh=s403220985:1680120064588873&amp;ifkv=aqmjq7rlykgykwj34ikbqkllqofmmdkbdeqwrin6w7qzmdwlniwtkt5g6qstk10r95b_gxzsh11yya&amp;xrealip=107178200235&amp;continue=accountsgooglecom?&amp;xrealip=10721207171&amp;flowname=weblitesignin&amp;flowentry=servicelogin&amp;ifkv=aqmjq7stdcvpyrp9zp0i5nos9mqja-9shy--bwutk1xhei_tb1ce8wbdyutmrmh6ej6idvgoyz9jjg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Valuable
8063800.txt,https://pontosparavoce.xyz/#/login,34,pontosparavoce.xyz,18,0,xyz,43.98422091,1,0.0017496,0.056408463,3,0,0,0,0,22,0.647,0,0,0,0,0,4,0.118,1,25,3508,1,pontosparavoce#login,0,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Valuable
8080272.txt,https://heathramsayswimcentre.com.au/file/auth.html,51,heathramsayswimcentre.com.au,28,0,au,30.91105757,0.88,0.0100856,0.057486858,2,1,0,0,0,38,0.745,0,0,0,0,0,5,0.098,1,175,214953,1,heathramsayswimcentrecomfilethhtml,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,12,2,4,0,0,8,0,Valuable
8052749.txt,https://hemelmovers.com/verify/page/dhl/portail.php,51,hemelmovers.com,15,0,com,26.30906141,1,0.5229071,0.054269523,3,0,0,0,0,37,0.725,0,0,0,0,0,6,0.118,1,546,37992,1,hemelmoversverifypagedhlportailphp,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,4,0,0,0,0,Valuable
oph06111.txt,http://www.kueronakayaeotn.co.jp.kuerocekayaocto.ihuzmn.top/ai/?authenticated=true&openid/gp/signin/x&i=a&oauth=m&i?ie=utf8&ref_=rhf_custrec_signin73f9c5348424482141a73f2adf7a5e2c3fb3471b,187,www.kueronakayaeotn.co.jp.kuerocekayaocto.ihuzmn.top,52,0,top,8.033556871,0.363636364,0.0002752,0.0453229,3,5,0,0,0,123,0.658,28,0.15,5,2,0,18,0.134,0,475,779,1,kueronakayaeotncojpkuerocekayaoctoihuzmnai?authenticated=true&openidgpsigninx&i=a&oauth=m&i?ie=utf8&ref_=rhf_custrec_signin73f9c5348424482141a73f2adf7a5e2c3fb3471b,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
8048557.txt,https://www.secured-l0ginuserauth.com/verify/login.php?id=37ecdb9e72&verification=false&country=us,98,www.secured-l0ginuserauth.com,29,0,com,16.55259444,0.619047619,0.5229071,0.050975214,3,1,0,0,0,69,0.704,6,0.061,3,1,0,7,0.112,1,11,106,1,secured-l0ginuserauthverifyloginphp?id=37ecdb9e72&verification=false&country=us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw6061.txt,http://www.centosupdates.com,27,www.centosupdates.com,21,0,com,71.99480182,1,0.5229071,0.065127797,3,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,2,2826,1,centosupdates,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Valuable
8107196.txt,http://43.159.32.185/v3/signin/identifier?dsh=s-301073719:1680696029383551&amp;followup=https://accounts.google.com/?&amp;ifkv=aqmjq7ryf64sfv0umaj2tacfm-0yuwgw184rtjj0fjkwpz5acfohqe09c3ejkqwrmb1gyr8fa6rgmq&amp;passive=1209600&amp;xrealip=107.178.238.34&amp;continue=https://accounts.google.com/?&amp;xrealip=34.198.46.118&amp;flowname=weblitesignin&amp;flowentry=servicelogin&amp;ifkv=aqmjq7svo_ergjmcnnfzayasdufe7xu_wzj3wdafgrhbhpevaofvluchte3kcif_4l8ebzpfdktteg,463,43.159.32.185,13,1,185,1.597779746,0.444444444,0,0.037649093,3,2,0,0,0,298,0.644,87,0.188,10,3,0,42,0.119,1,2,1638,1,4315932v3signinidentifier?dsh=s-301073719:1680696029383551&amp;followup=accountsgooglecom?&amp;ifkv=aqmjq7ryf64sfv0umaj2tacfm-0yuwgw184rtjj0fjkwpz5acfohqe09c3ejkqwrmb1gyr8fa6rgmq&amp;passive=1209600&amp;xrealip=10717823834&amp;continue=accountsgooglecom?&amp;xrealip=3419846118&amp;flowname=weblitesignin&amp;flowentry=servicelogin&amp;ifkv=aqmjq7svo_ergjmcnnfzayasdufe7xu_wzj3wdafgrhbhpevaofvluchte3kcif_4l8ebzpfdktteg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Valuable
8009733.txt,https://www.netfiix-french.com/app/login/,40,www.netfiix-french.com,22,0,com,44.33497537,0.571428571,0.5229071,0.055438173,3,1,0,0,0,24,0.6,0,0,0,0,0,4,0.1,1,99,2159,1,netfiix-frenchapplogin,0,100,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,2,0,Valuable
8082351.txt,https://oauth-ondemand-dhl-com.web.app/,39,oauth-ondemand-dhl-com.web.app,30,0,app,34.33691756,0.346153846,0.001502,0.05574909,3,1,0,0,0,25,0.641,0,0,0,0,0,6,0.154,1,108,8125,1,oauth-ondemand-dhl-comweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Valuable
8105987.txt,https://wfb-update.firebaseapp.com/,35,wfb-update.firebaseapp.com,26,0,com,68.46373,0.545454545,0.5229071,0.052567755,3,1,0,0,0,23,0.657,0,0,0,0,0,4,0.114,1,10,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
8100223.txt,http://43.159.48.238/v3/signin/identifier?dsh=s-201259029:1680307264959327&amp;continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;ifkv=aqmjq7snafqkrudwli5g1pyq3cxy6ekwibj2n1etjy7h_ea7pibddzksgagddkpzopqnci-a8ecmjg&amp;passive=1209600&amp;xrealip=107.178.237.20&amp;flowname=glifwebsignin&amp;flowentry=servicelogin,349,43.159.48.238,13,1,238,1.851402321,0.444444444,0,0.03969207,3,2,0,0,0,218,0.625,64,0.183,8,3,0,33,0.126,1,2,1638,1,4315948v3signinidentifier?dsh=s-201259029:1680307264959327&amp;continue=accountsgooglecom?&amp;followup=accountsgooglecom?&amp;ifkv=aqmjq7snafqkrudwli5g1pyq3cxy6ekwibj2n1etjy7h_ea7pibddzksgagddkpzopqnci-a8ecmjg&amp;passive=1209600&amp;xrealip=10717823720&amp;flowname=glifwebsignin&amp;flowentry=servicelogin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Valuable
8014109.txt,http://costarica.123hjemmeside.no/botch/de/update.php,52,costarica.123hjemmeside.no,26,0,no,26.81092386,0.608695652,0.0023289,0.054915379,2,1,0,0,0,36,0.692,3,0.058,0,0,0,6,0.115,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8136623.txt,https://9a6c-sharedata-auth-0ffice.firebaseapp.com/,51,9a6c-sharedata-auth-0ffice.firebaseapp.com,42,0,com,22.62167126,0.342105263,0.5229071,0.05441048,3,1,0,0,0,34,0.667,3,0.059,0,0,0,6,0.118,1,50,121,1,9a6c-sharedata-auth-0fficefirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
oph01985.txt,http://www.advance-software.net/cgi/americanexpress.com-login-verify/a.html,74,www.advance-software.net,24,0,net,27.59983623,0.5625,0.0384199,0.059651081,3,1,0,0,0,54,0.73,0,0,0,0,0,9,0.122,0,2,1613413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8062654.txt,http://www.kuerennkaycoato-co-jp.kuercnokayccata.zxvtuo.top/ai/?authenticated=true&amp;amp;amp;amp;amp;openid/gp/signin/x&amp;amp;amp;amp;i=a&amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;ref_=rhf_custrec_signin287a47fd84243299aecfebb052595f2596c7bbfc,271,www.kuerennkaycoato-co-jp.kuercnokayccata.zxvtuo.top,52,0,top,4.647826974,0.363636364,0.0002752,0.048415163,3,3,0,0,0,189,0.697,25,0.092,5,2,0,39,0.17,0,474,780,1,kuerennkaycoato-co-jpkuercnokayccatazxvtuoai?authenticated=true&amp;amp;amp;amp;amp;openidgpsigninx&amp;amp;amp;amp;i=a&amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;ref_=rhf_custrec_signin287a47fd84243299aecfebb052595f2596c7bbfc,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
8108352.txt,http://itauverifysac.webcindario.com/,37,itauverifysac.webcindario.com,29,0,com,49.20691288,0.56,0.5229071,0.058855758,3,1,0,0,0,27,0.73,0,0,0,0,0,3,0.081,0,121,149,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,Valuable
8039437.txt,https://snow-e273.auth-analytics.workers.dev/,45,snow-e273.auth-analytics.workers.dev,36,0,dev,40.6698365,0.40625,0.0009613,0.0504926,3,2,0,0,0,28,0.622,3,0.067,0,0,0,6,0.133,1,6,110621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Valuable
mw3952.txt,http://www.update.strds.ru,25,www.update.strds.ru,19,0,ru,69.33333333,0.583333333,0.0180132,0.05281126,2,2,0,0,0,12,0.48,0,0,0,0,0,2,0.08,0,177,481,1,updatestds,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,4,0,Valuable
mw203959.txt,http://www.bonaccount.com,24,www.bonaccount.com,18,0,com,68.89264582,1,0.5229071,0.069334735,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8038221.txt,https://attonlinelogin.brizy.site/,34,attonlinelogin.brizy.site,25,0,site,44.91076923,0.75,0.0017656,0.05779884,4,1,0,0,0,23,0.676,0,0,0,0,0,3,0.088,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8053636.txt,https://spk-tan-update.de/,26,spk-tan-update.de,17,0,de,52.78738947,0.5,0.0326503,0.051677771,2,0,0,0,0,14,0.538,0,0,0,0,0,4,0.154,1,149,192,1,spk-tan-update,100,100,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,6,1,0,1,0,Valuable
571650.txt,https://www.portauthority.hr,27,www.portauthority.hr,20,0,hr,100,1,0.0005731,0.054071645,2,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,579,1782,1,portautority,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,6,14,117,1,119,1,Valuable
7926215.txt,"https://secure.oldschool.com-rs.cz/m=weblogin/loginform898,697,228,25255215332154,2497",85,secure.oldschool.com-rs.cz,26,0,cz,17.00163949,0.434782609,0.0036307,0.037229156,2,2,0,0,0,40,0.471,26,0.306,1,0,0,10,0.129,1,12,124,1,"secureoldschoolcom-rsm=webloginloginform898,697,228,25255215332154,249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8024053.txt,https://mystifying-vaughan.146-190-110-102.plesk.page/mms/www.sfr.fr-login-return_url/index.html,95,mystifying-vaughan.146-190-110-102.plesk.page,45,0,page,15.75263439,0.35,0.0001446,0.039046823,4,2,0,0,0,56,0.589,12,0.126,0,0,0,15,0.158,1,3,49206,0,0,2.5,1.315789474,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,Valuable
8133669.txt,https://btemail0.wixsite.com/btemailloginpage,45,btemail0.wixsite.com,20,0,com,41.31713506,0.5625,0.5229071,0.056825769,3,1,0,0,0,33,0.733,1,0.022,0,0,0,3,0.067,1,470,44776,1,btemail0wixsitebtemailloginpage,0,0,1,1,1,0,0,0,0,6,0,0,0,1,0,0,1,0,1,2,17,39,6,0,24,0,Valuable
mw63275.txt,http://www.officeupdater.com,27,www.officeupdater.com,21,0,com,88.60294118,1,0.5229071,0.060529421,3,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw38246.txt,http://www.applesoftupdate.com,29,www.applesoftupdate.com,23,0,com,63.43490305,1,0.5229071,0.057645577,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8137081.txt,https://653673login.weebly.com/,31,653673login.weebly.com,22,0,com,51.07120353,0.722222222,0.5229071,0.040281507,3,1,0,0,0,14,0.452,6,0.194,0,0,0,3,0.097,1,129,368,1,653673loginweebly,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,Valuable
op952.txt,https://soukrezk10.com/wp-login/shipping/login/index.php,56,soukrezk10.com,14,0,com,20.04078431,1,0.5229071,0.046425742,3,0,0,0,0,39,0.696,2,0.036,0,0,0,7,0.125,1,9,98,1,soukrezk10wp-loginshippingloginindexphp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
8103292.txt,https://zimbralogin000365000.web.app/,37,zimbralogin000365000.web.app,28,0,app,32.87297678,0.875,0.001502,0.032983671,3,1,0,0,0,17,0.459,9,0.243,0,0,0,3,0.081,1,108,8125,1,zimbralogin000365000web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Valuable
op417.txt,http://login-partner-microsoftonline.jalanpropertymanagement.com/.par./.mail./.l0l,81,login-partner-microsoftonline.jalanpropertymanagement.com,57,0,com,37.91251462,0.452830189,0.5229071,0.061255127,3,1,0,0,0,61,0.753,1,0.012,0,0,0,12,0.148,0,9,133,1,login-partner-microsoftonlinejalanpropertymanagementparmaill0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
8063362.txt,https://dev-verifynowwww.pantheonsite.io/,41,dev-verifynowwww.pantheonsite.io,32,0,io,67.26776918,0.448275862,0.0129268,0.052064289,2,1,0,0,0,26,0.634,0,0,0,0,0,3,0.073,1,141,161,1,dev-verifynowpantheonsite,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,Valuable
8118383.txt,https://3536d10d0d055774f2693755c0d8ad6f.tsl-pl.co.pl/xtrr/pol/b291970dce58cfbffe51e8e5d4d86966/login/,102,3536d10d0d055774f2693755c0d8ad6f.tsl-pl.co.pl,45,0,pl,6.559853187,0.261904762,0.0069695,0.02557759,2,2,0,0,0,44,0.431,41,0.402,0,0,0,9,0.088,1,95,394,1,3536d10d0d055774f2693755c0d8ad6ftsl-coxtrrpolb291970dce58cfbffe51e8e5d4d86966login,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,Valuable
8062945.txt,http://www.kuerennkaycoato-co-jp.kuercnokayccata.zxvtuo.top/ai/?authenticated=true&amp;amp;amp;amp;amp;amp;openid/gp/signin/x&amp;amp;amp;amp;amp;i=a&amp;amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;amp;ref_=rhf_custrec_signin287a47fd84243299aecfebb052595f2596c7bbfc,291,www.kuerennkaycoato-co-jp.kuercnokayccata.zxvtuo.top,52,0,top,4.313875372,0.363636364,0.0002752,0.048909904,3,3,0,0,0,204,0.701,25,0.086,5,2,0,44,0.175,0,474,780,1,kuerennkaycoato-co-jpkuercnokayccatazxvtuoai?authenticated=true&amp;amp;amp;amp;amp;amp;openidgpsigninx&amp;amp;amp;amp;amp;i=a&amp;amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;amp;ref_=rhf_custrec_signin287a47fd84243299aecfebb052595f2596c7bbfc,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
8062641.txt,http://www.kueronekayaeotn.co.jp.kuerocekayaoooto.ufvnjr.top/ai/?authenticated=true&amp;openid/gp/signin/x&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signin5303283d727a262e41e08a541a006c7c98862c07,208,www.kueronekayaeotn.co.jp.kuerocekayaoooto.ufvnjr.top,53,0,top,7.683081947,0.377777778,0.0002752,0.046843786,3,5,0,0,0,135,0.649,32,0.154,5,2,0,23,0.144,0,475,779,1,kueronekayaeotncojpkuerocekayaoootoufvnjrai?authenticated=true&amp;openidgpsigninx&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signin5303283d727a262e41e08a541a006c7c98862c07,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
mw36928.txt,http://www.ctdl.windowsupdate.nsatcdns.com,41,www.ctdl.windowsupdate.nsatcdns.com,35,0,com,35.58792924,0.518518519,0.5229071,0.055033231,3,3,0,0,0,27,0.659,0,0,0,0,0,3,0.073,0,2,496,1,ctdlwindowsupdatensatcdns,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw26535.txt,http://www.accountsverify.top,28,www.accountsverify.top,22,0,top,67.31643925,1,0.0002752,0.05882959,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,97,394,1,accountsverify,100,100,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,1,0,Valuable
8087071.txt,http://payitbehindyou.com/wp-includes/wwii11/jdn8pyysvjfhdkwqpgbrzuzksbxzj/login.php?public/enroll/identifyuser-aspx-lob=rbglogon=mtayntu0nje5mq==mtayntu0nje5mq==&amp;amp,170,payitbehindyou.com,18,0,com,6.201248659,1,0.5229071,0.042402142,3,0,0,0,0,136,0.8,7,0.041,6,1,0,13,0.118,0,90,178,1,payitbehindyouwp-includeswwii11jdn8pyysvjfhdkwqpgbrzuzksbxzjloginphp?publicenrollidentifyuser-aspx-lob=rbglogon=mtayntu0nje5mq==mtayntu0nje5mq==&amp;amp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Valuable
7968548.txt,https://www.amaczon-co-jp.amazccn.nvgtwf.top/ap/signin,53,www.amaczon-co-jp.amazccn.nvgtwf.top,36,0,top,24.45815536,0.285714286,0.0002752,0.053985863,3,3,0,0,0,34,0.642,0,0,0,0,0,7,0.132,1,13,73,1,amaczon-co-jpamazccnnvgtwfapsigni,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
mw63256.txt,http://www.ms-update.net,23,www.ms-update.net,17,0,net,70.92138631,0.777777778,0.0384199,0.0577546,3,1,0,0,0,10,0.435,0,0,0,0,0,2,0.087,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
