FILENAME,url,URLLength,Domain,DomainLength,IsDomainIP,tld,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,For Visual
oph02441.txt,https://bandit-camp.com/giveaway-auth?openid.ns=mkbl5i04http%3a%2f%2fspecs.openid.net%2fauth%2f2.0&openid.mode=checkid_setup&openid.return_to=http%3a%2f%2fautorization.store%2f&openid.realm=djkbmabkhttp%3a%2f%2fautorization.store&openid.ns.sreg=http%3a%2f%2fopenid.net%2fextensions%2fsreg%2f1.1&openid.claimed_id=8lmd6cmmhttp%3a%2f%2fspecs.openid.net%2fauth%2f2.0%2fidentifier_select&openid.identity=http%3a%2f%2fspecs.openid.net%2fauth%2f2.0%2fidentifier_select,462,bandit-camp.com,15,0,com,2.433273998,0.636363636,0.5229071,0.048440287,3,0,0,0,0,337,0.729,43,0.093,7,1,30,36,0.16,1,644,992,1,bandit-campgiveaway-auth?openidns=mkbl5i04http%3a%2f%2fspecsopenidnet%2fauth%2f20&openidmode=checkid_setup&openidreturn_to=http%3a%2f%2fautorizationstore%2f&openidrealm=djkbmabkhttp%3a%2f%2fautorizationstore&openidnssreg=http%3a%2f%2fopenidnet%2fextensions%2fsreg%2f11&openidclaimed_id=8lmd6cmmhttp%3a%2f%2fspecsopenidnet%2fauth%2f20%2fidentifier_select&openididentity=http%3a%2f%2fspecsopenidnet%2fauth%2f20%2fidentifier_select,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,13,9,8,1,29,53,0,Valuable
7961954.txt,https://login-att-07.square.site/,32,login-att-07.square.site,24,0,site,69.70833333,0.473684211,0.0017656,0.053696336,4,1,0,0,0,18,0.562,2,0.062,0,0,0,4,0.125,1,68,80,1,login-att-07square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
mw199913.txt,http://www.billaccountant.com,29,www.billaccountant.com,22,0,com,82.0662768,1,0.5229071,0.063350414,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,2,483,1,billaccountant,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8089238.txt,https://web-onlinehomeupdtes-authamz.vantechddns.com/public/?vapora,67,web-onlinehomeupdtes-authamz.vantechddns.com,44,0,com,22.17370487,0.425,0.5229071,0.055101146,3,1,0,0,0,52,0.776,0,0,0,1,0,6,0.104,1,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8005708.txt,https://attsecuremailer23.square.site/,37,attsecuremailer23.square.site,29,0,site,58.12921126,0.75,0.0017656,0.058631846,4,1,0,0,0,25,0.676,2,0.054,0,0,0,2,0.054,1,68,80,1,attsecuremailer23square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
8115233.txt,https://monespacewebsrvipleksone.tempurl.host/webagrisecure,59,monespacewebsrvipleksone.tempurl.host,37,0,host,28.11640493,0.78125,0.0000447,0.058212339,4,1,0,0,0,48,0.814,0,0,0,0,0,3,0.051,1,9,67,1,monespacewebsrvipleksonetempurlwebagrisecure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8096838.txt,http://43.134.167.94/v3/signin/identifier?dsh=s-1023135261:1680120051533019&amp;continue=https://accounts.google.com/?&amp;ifkv=aqmjq7szgw_yzhrhmvow9spwle88hzdg24-uxgjwkuju0bsuuqpzw0f-r9azdyjgfk8ok2alvp6aew&amp;xrealip=34.198.46.118&amp;flowname=weblitesignin&amp;flowentry=servicelogin,286,43.134.167.94,13,1,94,2.971573019,0.4,0,0.035783801,2,2,0,0,0,177,0.619,59,0.206,6,2,0,27,0.122,1,2,1638,1,43134167v3signinidentifier?dsh=s-1023135261:1680120051533019&amp;continue=accountsgooglecom?&amp;ifkv=aqmjq7szgw_yzhrhmvow9spwle88hzdg24-uxgjwkuju0bsuuqpzw0f-r9azdyjgfk8ok2alvp6aew&amp;xrealip=3419846118&amp;flowname=weblitesignin&amp;flowentry=servicelogin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Valuable
8077392.txt,https://smcoffeenepal.com/pete/aeef/app/login.php,49,smcoffeenepal.com,17,0,com,27.65077477,1,0.5229071,0.0591019,3,0,0,0,0,35,0.714,0,0,0,0,0,6,0.122,1,62,85,1,smcoffeenepalpeteaeefapploginphp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
8025258.txt,https://attservicesupportaccount.weebly.com/,43,attservicesupportaccount.weebly.com,35,0,com,37.07936508,0.806451613,0.5229071,0.059775785,3,1,0,0,0,33,0.767,0,0,0,0,0,2,0.047,1,129,368,1,attservicesupportaccountweebly,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,Valuable
8085185.txt,https://login.95-214-27-195.cprapid.com/poste,45,login.95-214-27-195.cprapid.com,31,0,com,29.78355311,0.407407407,0.5229071,0.041068478,3,2,0,0,0,20,0.444,10,0.222,0,0,0,7,0.156,1,9,96,1,login95-214-27-195cprapidposte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
8073087.txt,https://is.gd/bperloginapp,26,is.gd,5,0,gd,39.89603639,1,0.0000502,0.050156341,2,0,0,0,0,16,0.615,0,0,0,0,0,2,0.077,1,29,1085,1,isbperloginapp,0,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,0,1,0,Valuable
8062664.txt,http://www.kuerennkaycaato-co-jp.kuerccnkayccata.nydhxz.top/ai/?authenticated=true&amp;amp;amp;amp;amp;amp;openid/gp/signin/x&amp;amp;amp;amp;amp;i=a&amp;amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;amp;ref_=rhf_custrec_signin4c4a7f7a7ad175181079489dd72e2a8129185338,291,www.kuerennkaycaato-co-jp.kuerccnkayccata.nydhxz.top,52,0,top,3.2359013,0.363636364,0.0002752,0.047774993,3,3,0,0,0,198,0.68,31,0.107,5,2,0,44,0.175,0,474,780,1,kuerennkaycaato-co-jpkuerccnkayccatanydhxzai?authenticated=true&amp;amp;amp;amp;amp;amp;openidgpsigninx&amp;amp;amp;amp;amp;i=a&amp;amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;amp;ref_=rhf_custrec_signin4c4a7f7a7ad175181079489dd72e2a8129185338,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0,Valuable
mw63246.txt,http://www.microsoft-update-cdn.com,34,www.microsoft-update-cdn.com,28,0,com,66.88720857,0.5,0.5229071,0.061948423,3,1,0,0,0,20,0.588,0,0,0,0,0,3,0.088,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8112147.txt,https://login--blockchain.firebaseapp.com/,42,login--blockchain.firebaseapp.com,33,0,com,50.57527143,0.448275862,0.5229071,0.058544199,3,1,0,0,0,29,0.69,0,0,0,0,0,5,0.119,1,108,8125,1,login--blockchainfirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Valuable
8078440.txt,https://web009.wifiooe.at/ch/login/7dcb22ce8437ae5d8b3ac24ade81ad6e,67,web009.wifiooe.at,17,0,at,18.96772958,0.785714286,0.0038776,0.040521839,2,1,0,0,0,36,0.537,18,0.269,0,0,0,5,0.075,1,2,75,0,0,7.142857143,1.886792453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8133011.txt,http://cs42041.tw1.ru/65706d2955949b2/login.html,48,cs42041.tw1.ru,14,0,ru,19.16093029,0.727272727,0.0180132,0.02341074,2,1,0,0,0,17,0.354,19,0.396,0,0,0,5,0.104,0,155,300,1,cs42041tw165706d2955949b2loginhtml,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,2,4,0,0,1,0,Valuable
8118370.txt,https://cdd727e83209ac23ab038114bb603ef0.ssl-pl.co.pl/gtlk/fplt/5945d53358829113478e94e02212c940/login/,103,cdd727e83209ac23ab038114bb603ef0.ssl-pl.co.pl,45,0,pl,8.66121846,0.238095238,0.0069695,0.023422275,2,2,0,0,0,38,0.369,48,0.466,0,0,0,9,0.087,1,95,394,1,cdd727e83209ac23ab038114bb603ef0ssl-cogtlkft5945d53358829113478e94e02212c940login,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,Valuable
mw354.txt,http://www.secure-huntingtounn.x10.mx,36,www.secure-huntingtounn.x10.mx,30,0,mx,51.47928994,0.652173913,0.0017218,0.049664961,2,2,0,0,0,20,0.556,2,0.056,0,0,0,3,0.083,0,15,155,1,secure-huntingtounnx10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8041650.txt,https://n26account-fr.firebaseapp.com/,37,n26account-fr.firebaseapp.com,29,0,com,64.48672216,0.56,0.5229071,0.056109436,3,1,0,0,0,24,0.649,2,0.054,0,0,0,3,0.081,1,108,8125,1,n26account-frfirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Valuable
8045413.txt,https://atttadminaccount.weebly.com/,36,atttadminaccount.weebly.com,27,0,com,44.11130707,0.739130435,0.5229071,0.060844768,3,1,0,0,0,25,0.694,0,0,0,0,0,3,0.083,1,129,368,1,atttadminaccountweebly,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,Valuable
7905873.txt,http://www.westernunionverify.rwstaffing.com/verification/,57,www.westernunionverify.rwstaffing.com,37,0,com,33.51566585,0.655172414,0.5229071,0.055915795,3,2,0,0,0,43,0.754,0,0,0,0,0,3,0.053,0,9,120,1,westernunionverifyrwstaffingverification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
8085396.txt,http://43.153.192.86/interactivelogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.236.1&amp;ifkv=awnoghcn3emhlcvzuwzhdn1o7nr1ze7s0xwxmo2k4z-cvygjp2p4qmd97jthzuw-dl0v087jau8x,251,43.153.192.86,13,1,86,3.093007455,0.4,0,0.040076114,2,2,0,0,0,153,0.61,44,0.175,5,3,0,23,0.124,1,11,554,1,43153192interactivelogin?continue=accountsgooglecom?&amp;followup=accountsgooglecom?&amp;passive=1209600&amp;xrealip=1071782361&amp;ifkv=awnoghcn3emhlcvzuwzhdn1o7nr1ze7s0xwxmo2k4z-cvygjp2p4qmd97jthzuw-dl0v087jau8x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
8085402.txt,http://43.153.192.86/interactivelogin?continue=https://accounts.google.com/?&amp;xrealip=107.178.239.221&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.239.221&amp;passive=1209600&amp;xrealip=107.178.239.221&amp;ifkv=awnoghciud3jlh720pag4mo589h1f6gdfl6xrgr_iq3lgvprppwvfrcmazdpx6vjin3jdr_hyjqq,309,43.153.192.86,13,1,86,2.462589432,0.4,0,0.036904186,2,2,0,0,0,176,0.57,67,0.217,7,3,0,33,0.139,1,11,557,1,43153192interactivelogin?continue=accountsgooglecom?&amp;xrealip=107178239221&amp;followup=accountsgooglecom?&amp;xrealip=107178239221&amp;passive=1209600&amp;xrealip=107178239221&amp;ifkv=awnoghciud3jlh720pag4mo589h1f6gdfl6xrgr_iq3lgvprppwvfrcmazdpx6vjin3jdr_hyjqq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
8054276.txt,https://exchangeportal-owa-auth-login-aspx-hyttgygh.infura-ipfs.io/ipfs/qmv5almanqswnizvrextgpbq5ic92pvafagzs1ivqmaxmt/index1/,126,exchangeportal-owa-auth-login-aspx-hyttgygh.infura-ipfs.io,58,0,io,12.14435443,0.272727273,0.0129268,0.043596505,2,1,0,0,0,100,0.794,6,0.048,0,0,0,12,0.095,1,233,406,1,exchangeportal-owa-auth-login-aspx-hyttgyghinfura-ipfsipfsqmv5almanqswnizvrextgpbq5ic92pvafagzs1ivqmaxmtindex1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,9,0,6,2,0,Valuable
oph14396.txt,https://dhlauthentification.com/public/t8gsvqo1cbgmsp1gvdr9otohfzixqpxi,71,dhlauthentification.com,23,0,com,25.82514487,1,0.5229071,0.044696659,3,0,0,0,0,56,0.789,4,0.056,0,0,0,3,0.042,1,13,115,1,dhlauthentificationpublict8gsvqo1cbgmsp1gvdr9otohfzixqpxi,0,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
8094850.txt,http://banccadisti.com/login-banca-semplice-corporate/websignal/step1.php,73,banccadisti.com,15,0,com,18.59983827,1,0.5229071,0.058805774,3,0,0,0,0,57,0.781,1,0.014,0,0,0,8,0.11,0,9,81,1,banccadistilogin-banca-semplice-corporatewebsignalstep1php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Valuable
8120785.txt,https://attverifymessage.weebly.com/,36,attverifymessage.weebly.com,27,0,com,44.50323339,0.739130435,0.5229071,0.056550216,3,1,0,0,0,25,0.694,0,0,0,0,0,3,0.083,1,129,368,1,attverifymessageweebly,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,Valuable
8137185.txt,https://suportatacadaobrsite.com/loginjsf.php?32249=cdbae39035d3e595e96ab3507b6f5a57&amp;32249,94,suportatacadaobrsite.com,24,0,com,17.71693926,1,0.5229071,0.036418293,3,0,0,0,0,50,0.532,29,0.309,1,1,0,5,0.074,1,75,388,1,suportatacadaobrsiteloginjsfphp?32249=cdbae39035d3e595e96ab3507b6f5a57&amp;32249,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,Valuable
mw63766.txt,http://www.updateapi.longmusic.com,33,www.updateapi.longmusic.com,27,0,com,52.55198488,0.526315789,0.5229071,0.058722283,3,2,0,0,0,20,0.606,0,0,0,0,0,2,0.061,0,16,50,1,updateapilongmusic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw14530.txt,http://www.loginservicesmailsonlinesaccounts.com,47,www.loginservicesmailsonlinesaccounts.com,41,0,com,37.5168691,1,0.5229071,0.064929424,3,1,0,0,0,35,0.745,0,0,0,0,0,1,0.021,0,2,502,1,loginservicesmailsonlinesacunts,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8022348.txt,https://id-7785-purple-zoo-benfrejchadi350704.codeanyapp.com/dk/clients/login.php,80,id-7785-purple-zoo-benfrejchadi350704.codeanyapp.com,52,0,com,12.51844827,0.395833333,0.5229071,0.04588186,3,1,0,0,0,52,0.65,10,0.125,0,0,0,10,0.125,1,77,133,1,id-7785-purple-zoo-benfrejchadi350704codeanyappdkclientsloginph,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,6,0,0,1,0,Valuable
8056955.txt,https://happineff.com//pge/ol/update/?email=amy@legalshield.com,63,happineff.com,13,0,com,20.55253837,1,0.5229071,0.056805554,3,0,0,0,0,45,0.714,0,0,1,1,0,8,0.159,1,238,16233,1,happineffpgeolupdate?email=amy@legalshield,0,100,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,6,8,0,9,0,Valuable
8085374.txt,http://43.134.167.94/interactivelogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.231.227&amp;ifkv=awnoghemflabfth-d87jcydkbabmoova9ne6snmx0aw7mo1h-qmaqah83ud-jt15feyb8ugi_oot,253,43.134.167.94,13,1,94,3.068666683,0.4,0,0.043788643,2,2,0,0,0,156,0.617,41,0.162,5,3,0,25,0.13,1,11,556,1,43134167interactivelogin?continue=accountsgooglecom?&amp;followup=accountsgooglecom?&amp;passive=1209600&amp;xrealip=107178231227&amp;ifkv=awnoghemflabfth-d87jcydkbabmoova9ne6snmx0aw7mo1h-qmaqah83ud-jt15feyb8ugi_oot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
7996059.txt,https://rackspace-loginconsole.web.app/,38,rackspace-loginconsole.web.app,30,0,app,44.77419355,0.5,0.001502,0.060337832,3,1,0,0,0,27,0.711,0,0,0,0,0,3,0.079,1,108,8125,1,rackspace-loginconsoleweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Valuable
oph02792.txt,http://ahern.jp/zglobalsources/global.php?login=*@*,50,ahern.jp,8,0,jp,25.38797062,1,0.0230451,0.052274744,2,0,0,0,0,35,0.7,0,0,1,1,0,6,0.16,0,152,783,1,ahernzglobalsourcesglobalphp?login=*@,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,4,1,1,0,0,7,0,Valuable
8129542.txt,https://libparis.fr/wp-content/uploads/dk/metamask/login/verify.html,68,libparis.fr,11,0,fr,20.26593807,1,0.0141483,0.052339777,2,0,0,0,0,51,0.75,0,0,0,0,0,9,0.132,1,520,14387,1,libpariswp-contentuploadsdkmetamaskloginverifyhtml,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,14,5,3,1,0,17,0,Valuable
8083434.txt,http://129.226.211.41/servicelogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=107.178.232.178&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.232.178,192,129.226.211.41,14,1,41,5.975322169,0.363636364,0,0.04246182,2,2,0,0,0,95,0.495,42,0.219,5,3,0,24,0.167,1,2,200,0,0,0,0.613496933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
