FILENAME,url,URLLength,Domain,DomainLength,IsDomainIP,tld,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,For Visual
mw37126.txt,http://www.ftp.microsoftupdate.mrbasic.com,41,www.ftp.microsoftupdate.mrbasic.com,35,0,com,43.45733611,0.592592593,0.5229071,0.059002067,3,3,0,0,0,27,0.659,0,0,0,0,0,3,0.073,0,16,50,1,ftpmicrosoftupdatemrbasic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw30569.txt,http://www.com-accountidentifier.info,36,www.com-accountidentifier.info,30,0,info,51.81265922,0.857142857,0.0075051,0.062396896,4,1,0,0,0,23,0.639,0,0,0,0,0,2,0.056,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8005998.txt,https://suminan.k8s.optimizaclick.com/interac/nexxoi/knowns/login/login.php,74,suminan.k8s.optimizaclick.com,29,0,com,19.72534168,0.6,0.5229071,0.055839602,3,2,0,0,0,56,0.757,1,0.014,0,0,0,9,0.122,1,201,1157,1,suminank8soptimizaclickinteracnexxoiknownsloginloginph,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,2,6,0,5,0,0,Valuable
7967147.txt,https://attonlineserviceupdate.boxmode.io/,41,attonlineserviceupdate.boxmode.io,33,0,io,43.5801869,0.766666667,0.0129268,0.062583715,2,1,0,0,0,31,0.756,0,0,0,0,0,2,0.049,1,53,197,1,attonlineserviceupdateboxmode,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,24,0,Valuable
8112979.txt,https://aktualizacja-496974-dalej.magdach.pl/kmasuw/ksiis/6f63e29aec48a532f3cbaf53340f975e/login/,97,aktualizacja-496974-dalej.magdach.pl,36,0,pl,13.84297521,0.575757576,0.0069695,0.036090389,2,1,0,0,0,55,0.567,25,0.258,0,0,0,9,0.093,1,95,394,1,aktualizacja-496974-dalejmagdachkmasuwksiis6f63e29aec48a532f3cbaf53340f975elogin,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,Valuable
7963842.txt,https://www.amazcon-co-jp.amacszan.rrizrw.top/ap/signin,54,www.amazcon-co-jp.amacszan.rrizrw.top,37,0,top,27.92664339,0.310344828,0.0002752,0.056793424,3,3,0,0,0,35,0.648,0,0,0,0,0,7,0.13,1,13,73,1,amazcon-co-jpamacszanrrizrwapsigni,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
7963848.txt,https://www.amazcon-co-jp.amacszan.umijuq.top/ap/signin,54,www.amazcon-co-jp.amacszan.umijuq.top,37,0,top,26.01897832,0.310344828,0.0002752,0.054808605,3,3,0,0,0,35,0.648,0,0,0,0,0,7,0.13,1,13,73,1,amazcon-co-jpamacszanumijuqapsigni,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
8028586.txt,https://acp-ostalebaniqauthcomfr.web.app/,40,acp-ostalebaniqauthcomfr.web.app,32,0,app,35.07930871,0.75,0.001502,0.054955413,3,1,0,0,0,29,0.725,0,0,0,0,0,3,0.075,1,2,1186,1,acp-ostalebaniqauthcomfrweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,Valuable
7972278.txt,https://bafybeigfzcjinkcpsmvaqia7xejimyiyxl6ontmzlyrxxnfqfui43w7bca.ipfs.w3s.link/authenout.html,95,bafybeigfzcjinkcpsmvaqia7xejimyiyxl6ontmzlyrxxnfqfui43w7bca.ipfs.w3s.link,73,0,link,9.252251834,0.397058824,0.0003306,0.039573145,4,2,0,0,0,76,0.8,6,0.063,0,0,0,5,0.053,1,4,796564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
7968498.txt,https://www.amaeozn-co-jp.amazecn.nteomw.top/ap/signin,53,www.amaeozn-co-jp.amazecn.nteomw.top,36,0,top,22.06401941,0.285714286,0.0002752,0.060843388,3,3,0,0,0,34,0.642,0,0,0,0,0,7,0.132,1,13,73,1,amaeozn-co-jpamazecnnteomwapsigni,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
8042170.txt,http://co49889.tw1.ru/orangebank-5m/fr/authentication,52,co49889.tw1.ru,14,0,ru,22.04480553,0.727272727,0.0180132,0.049043286,2,1,0,0,0,32,0.615,7,0.135,0,0,0,6,0.115,0,244,287,1,co49889tw1orangebank-5mfrauthenticatio,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,2,3,3,0,3,0,0,Valuable
op61.txt,http://protected-message2022-1311615844.cos.na-ashburn.myqcloud.com/secure.html,79,protected-message2022-1311615844.cos.na-ashburn.myqcloud.com,60,0,com,18.39432183,0.357142857,0.5229071,0.04682288,3,3,0,0,0,49,0.62,14,0.177,0,0,0,9,0.114,0,236,7867,1,protected-message2022-1311615844cosna-ashburnmyqcloudsecurehtml,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2,6,0,1,3,0,Valuable
873925.txt,https://www.saas-secure.com,26,www.saas-secure.com,19,0,com,100,0.636363636,0.5229071,0.07091463,3,1,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,540,348,1,saas-secure,100,100,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,9,4,3,45,1,49,1,Valuable
8062184.txt,https://soumya-197.github.io/instalogin.github.io/,50,soumya-197.github.io,20,0,io,33.68176539,0.588235294,0.0129268,0.04969218,2,1,0,0,0,32,0.64,3,0.06,0,0,0,7,0.14,1,163,148,1,soumya-197githubinstalogingithub,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1,1,0,0,3,0,Valuable
8135256.txt,https://attupdatemailmanagement.square.site/,44,attupdatemailmanagement.square.site,35,0,site,50.63038549,0.8,0.0017656,0.060720609,4,1,0,0,0,33,0.75,0,0,0,0,0,3,0.068,1,68,80,1,attupdatemailmanagementsquare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
oph09494.txt,https://scottishvarsitymatch.com/new/auth/uybvuj/3mail@b.c?$urlstring=airgoat://home&_branch_match_id=1169545711565856102&_branch_referrer=h4siaaaaaaaaaz2muqrcmbbetxm/u6n9eor44wu8gkrx6a5nsihztpb2jhseyriyx0ormk9dn7mrbwlujsls3vq/losekijmo6hubnw5q/5rg+zhvik35eu4vio5yvp8iwxzhdkujmws3ruxqc37egxyapsiekbln9byofyr8osi9qscecyxjgo4w3auwffaqfu01w9zjpdaugaaaa==,351,scottishvarsitymatch.com,24,0,com,4.98304278,1,0.5229071,0.038872273,3,0,0,0,0,262,0.746,53,0.151,5,1,0,22,0.08,1,2,360,0,0,0,0.303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw12847.txt,http://www.usasecurefiles.com,28,www.usasecurefiles.com,22,0,com,61.27355426,1,0.5229071,0.063235607,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,14,221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Valuable
8083542.txt,http://43.153.193.223/servicelogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=107.178.237.12&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.237.12,190,43.153.193.223,14,1,223,4.836349542,0.4,0,0.043048389,3,2,0,0,0,95,0.5,40,0.211,5,3,0,24,0.168,1,2,198,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8115772.txt,https://login.baking-internet-singaporredgi.com,47,login.baking-internet-singaporredgi.com,39,0,com,31.37409599,0.4,0.5229071,0.059411923,3,1,0,0,0,35,0.745,0,0,0,0,0,4,0.085,1,90,394,1,loginbaking-internet-singaporredgi,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0,Valuable
8098661.txt,https://promer1c4gruposeguro.accep2verifypro.repl.co/des/index.php,66,promer1c4gruposeguro.accep2verifypro.repl.co,44,0,co,20.88111409,0.317073171,0.0059772,0.053338654,2,2,0,0,0,49,0.742,3,0.045,0,0,0,6,0.091,1,198,869,1,promer1c4gruposeguroaccep2verifyprorepldesindexphp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Valuable
oph02848.txt,https://ing-mein.nervous-edison.170-187-224-61.plesk.page/main/login1/delogin/107.178.236.26/login/,98,ing-mein.nervous-edison.170-187-224-61.plesk.page,49,0,page,11.29181929,0.25,0.0001446,0.040872177,4,3,0,0,0,50,0.51,23,0.235,0,0,0,17,0.173,1,268,707,1,ing-meinnervous-edison170-187-224-61pleskmainlogin1delogin10717823626login,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,5,6,0,0,0,0,Valuable
8002713.txt,https://sites.google.com/view/portailscuritorange/accueil?authuser=1,67,sites.google.com,16,0,com,27.77745858,0.583333333,0.5229071,0.061630242,3,1,0,0,0,52,0.776,0,0,1,1,0,5,0.104,1,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8073069.txt,https://nabsecure-login.com/pages,33,nabsecure-login.com,19,0,com,44.17230769,0.666666667,0.5229071,0.062480465,3,0,0,0,0,22,0.667,0,0,0,0,0,3,0.091,1,58,98,1,nabsecure-loginpages,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Valuable
8090056.txt,https://tp2.wordpress.baptiste-belmudes-design.fr/citizens-bank/login/,70,tp2.wordpress.baptiste-belmudes-design.fr,41,0,fr,20.14373521,0.289473684,0.0141483,0.052509843,2,2,0,0,0,52,0.743,1,0.014,0,0,0,9,0.129,1,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Valuable
6002698.txt,http://autoscurt24.de/90n8sne7sh74sw/8j8ah7hs7g37sh74s3/ma8he7sh7hs7e/ma78ah7ehs7ehs4d/m8he76hsx873433/ma8he7s4f45fvuuhs878grd/na7h7e8xhe78dh8eddrfc/login.html,158,autoscurt24.de,14,0,de,7.988430829,1,0.0326503,0.032793622,2,0,0,0,0,92,0.582,49,0.31,0,0,0,10,0.063,0,167,1711,1,autoscurt2490n8sne7sh74sw8j8ah7hs7g37sh74s3ma8he7sh7hs7ema78ah7ehs7ehs4dm8he76hsx873433ma8he7s4f45fvuuhs878grdna7h7e8xhe78dh8eddrfcloginhtm,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,14,0,Valuable
oph00549.txt,http://businesschats.net/mylogin/index.html,43,businesschats.net,17,0,net,40.06506507,1,0.0384199,0.053758846,3,0,0,0,0,32,0.744,0,0,0,0,0,4,0.093,0,110,226,1,businesschatsmyloginindexhtml,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,2,0,Valuable
8034683.txt,https://wp.verifyyahoomail.com/,30,wp.verifyyahoomail.com,22,0,com,49.87423644,0.888888889,0.5229071,0.055001294,3,1,0,0,0,20,0.667,0,0,0,0,0,2,0.067,1,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8097849.txt,http://129.226.210.78/v3/signin/identifier?dsh=s-1022886126%3a1680181233796261&amp%3bfollowup=https%3a%2f%2faccounts.google.com%2f%3f&amp%3bifkv=aqmjq7srnqundkacs2efse8iokhrsnhij4nrs17txi2oodverzx4oi30ft5beo-zr_hsqk0z5vaouq&amp%3bpassive=1209600&amp%3bxrealip=107.178.238.56&continue=https%3a%2f%2faccounts.google.com%2f%3f&xrealip=34.198.46.118&flowname=weblitesignin&flowentry=servicelogin&ifkv=aqmjq7qbedwa7loculgoamd_heofmm5mxb5rw1jjbaozsrsco3d7rhvkedjqff4ekkabh_ldmgstgg,475,129.226.210.78,14,1,78,1.930621539,0.363636364,0,0.037552609,2,2,0,0,0,310,0.653,102,0.215,10,1,15,30,0.118,1,125,54554,1,129226210v3signinidentifier?dsh=s-1022886126%3a1680181233796261&amp%3bfollowup=https%3a%2f%2faccountsgooglecom%2f%3f&amp%3bifkv=aqmjq7srnqundkacs2efse8iokhrsnhij4nrs17txi2oodverzx4oi30ft5beo-zr_hsqk0z5vaouq&amp%3bpassive=1209600&amp%3bxrealip=107123856&continue=https%3a%2f%2faccountsgooglecom%2f%3f&xrealip=3419846118&flowname=weblitesignin&flowentry=servicelogin&ifkv=aqmjq7qbedwa7loculgoamd_heofmm5mxb5rw1jjbaozsrsco3d7rhvkedjqff4ekkabh_ldmgstgg,0,0,0,0,1,1,0,1,0,2,0,0,1,1,0,0,1,0,1,1,0,0,2,0,5,0,Valuable
8024175.txt,https://v.ht/rvwvr?confirmation-account-pages,44,v.ht,4,0,ht,29.94502326,1,0.0000247,0.056113407,2,0,0,0,0,31,0.705,0,0,0,1,0,4,0.114,1,66,245,1,vrvwvr?confirmation-account-page,0,96.96969697,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Valuable
oph09238.txt,https://scottishvarsitymatch.com/new/auth/hf50dq/3mail@b.c?$urlstring=airgoat://home&_branch_match_id=1169548434662331405&_branch_referrer=h4siaaaaaaaaaz2mxqrdibcet2mfnatpsyguvvqcpubzzna1mwp07c/tq6quhmfgpj5ijvmolanaemkuzvpznuq/losunkw3i9jubre/i/5sq2hbxsumzdohekvksm3zj7iozdbte1k2/fmanukdlnp5fnwgwvst3q/dtg57y6oalwysgxddp9e5j29gh1xqjf892ulsswaaaa==,347,scottishvarsitymatch.com,24,0,com,5.042133803,1,0.5229071,0.038037351,3,0,0,0,0,258,0.744,51,0.147,5,1,0,24,0.086,1,2,356,0,0,0,0.309597523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8023020.txt,http://webtrans.yodao.com/server/webtrans/tranurl?url=https://uninetplus.bancounion.com.bo/uninetplus/account/login&amp;from=auto&amp;to=auto&amp;type=1&amp;product=mdictweb&amp;salt=1675223251009&amp;sign=26f012eae4b010e16e6a20149255e808,237,webtrans.yodao.com,18,0,com,5.901259398,0.642857143,0.5229071,0.048154397,3,1,0,0,0,155,0.654,36,0.152,7,1,0,23,0.131,1,2,246,0,0,0,0.4784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
7580061.txt,https://rcl.ink/pztsj?./accountcenter-service,44,rcl.ink,7,0,ink,27.15774096,1,0.0000467,0.057194524,3,0,0,0,0,30,0.682,0,0,0,1,0,5,0.136,1,36,157,1,rclpztsj?accountcenter-servic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,Valuable
8097437.txt,https://impot-auth-gouv.com/login/,34,impot-auth-gouv.com,19,0,com,44.96,0.4,0.5229071,0.057351821,3,0,0,0,0,21,0.618,0,0,0,0,0,5,0.147,1,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8123173.txt,https://lorrettaupdateyahoo121.weeblysite.com/,46,lorrettaupdateyahoo121.weeblysite.com,37,0,com,37.2688478,0.696969697,0.5229071,0.05610589,3,1,0,0,0,32,0.696,3,0.065,0,0,0,3,0.065,1,68,80,1,lorrettaupdateyahoo121weeblysite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valuable
8113945.txt,https://review-recent-logins.com/,33,review-recent-logins.com,24,0,com,58.72222222,0.35,0.5229071,0.063800909,3,0,0,0,0,21,0.636,0,0,0,0,0,4,0.121,1,58,98,1,review-recent-logins,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Valuable
mw7832.txt,http://www.loginwebmailnic.dynssl.com,36,www.loginwebmailnic.dynssl.com,30,0,com,50.40543502,0.727272727,0.5229071,0.056141803,3,2,0,0,0,23,0.639,0,0,0,0,0,2,0.056,0,16,50,1,loginwebmailnicdynssl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
mw31j0204.txt,http://www.bcc.authlbersve.com,29,www.bcc.authlbersve.com,23,0,com,53.18559557,0.8,0.5229071,0.056833859,3,2,0,0,0,16,0.552,0,0,0,0,0,2,0.069,0,9,106,1,bccauthlbersve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Valuable
8113948.txt,https://www.aib.auth-id35.com/,30,www.aib.auth-id35.com,21,0,com,58.90042291,0.538461538,0.5229071,0.04943656,3,2,0,0,0,12,0.4,2,0.067,0,0,0,4,0.133,1,58,98,1,aibauth-id35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Valuable
mw63160.txt,http://www.account-microsoftonline.com,37,www.account-microsoftonline.com,31,0,com,63.0944554,0.695652174,0.5229071,0.068858473,3,1,0,0,0,24,0.649,0,0,0,0,0,2,0.054,0,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valuable
8019971.txt,http://netflxxconfirmat.hostfree.pw/home/login,45,netflxxconfirmat.hostfree.pw,28,0,pw,27.09709496,0.68,0.0001665,0.05533263,2,1,0,0,0,34,0.756,0,0,0,0,0,4,0.089,0,2,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Valuable
8139023.txt,http://www.ingergraga.com/vericastloginfirtstep.html,52,www.ingergraga.com,18,0,com,29.86317668,1,0.5229071,0.058115662,3,1,0,0,0,38,0.731,0,0,0,0,0,3,0.058,0,351,440,1,ingergragavericastloginfirtstephtml,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,1,1,0,3,3,0,Valuable
7965428.txt,http://ring-checkered-swordfish.glitch.me/onlineonfcuoo00on00overify.html,72,ring-checkered-swordfish.glitch.me,34,0,me,19.94024369,0.322580645,0.0036375,0.053804563,2,1,0,0,0,55,0.764,4,0.056,0,0,0,6,0.083,0,82,155,1,ring-checkered-swordfishglitchonlineonfcuoo00on00overifyhtm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,Valuable
7973709.txt,http://stantonnursing-access.tk/secure/document/authentication/,62,stantonnursing-access.tk,24,0,tk,24.094451,0.714285714,0.000386,0.062259669,2,0,0,0,0,50,0.806,0,0,0,0,0,5,0.081,0,157,183,1,stantonnursing-accesssecuredocumentauthentication,0,100,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,0,0,1,0,Valuable
